baseMean log2FoldChange lfcSE stat pvalue padj weight
chr16_28543640_28544428 17.2379285757928 -1.28692838633204 0.388658805916468 -3.31120346880454 0.000928956365609271 0.0361727927661682 2.46879439729965
chr8_124665782_124666467 20.8769789087947 -1.13132100291003 0.356311734137884 -3.17508769574296 0.00149791224206624 0.0361963224400933 3.97653780172579
chr6_39692562_39693734 51.8858565528666 0.662099457717335 0.209509877156535 3.16023027984809 0.00157644488813468 0.0362326263613507 4.17901372314467
chr17_43489055_43490255 20.5329899190116 -1.15866132462144 0.364990865658417 -3.17449403160077 0.00150097977615044 0.0362345204245325 3.97653780172579
chr9_34646203_34647474 40.637417527457 -0.753289164701528 0.238385478252954 -3.15996247012245 0.00157789462326934 0.0362345204245325 4.17901372314467
chr8_142053309_142054038 68.0916161905044 0.651797682468106 0.204515146763963 3.18703867552835 0.00143737553168802 0.0362352885052765 3.80512312704137
chr19_4042089_4043358 20.3492767044478 -1.07403915914638 0.33996845973848 -3.15923177100777 0.0015818563644957 0.0362579015908074 4.18162701614218
chr8_130765015_130766362 35.3692774050707 -0.847593500848854 0.26119402121523 -3.24507236768034 0.00117420778912986 0.0362579015908074 3.10381958166976
chr5_154061969_154062908 90.401755099072 0.548205437472439 0.179788610771027 3.04916665811838 0.00229477140623437 0.0362689906143038 6.06136244800336
chr4_2747776_2748498 24.5489195369658 -1.02197745949325 0.328352481278314 -3.11244019084179 0.00185547606328158 0.0362902125624232 4.89603297841886
chr9_87326332_87327326 18.450048280999 -1.25089310300992 0.396074893062883 -3.15822367163102 0.00158733716216582 0.0362993999152881 4.1856268371571
chr6_41039558_41041704 158.274941061371 0.429417722668857 0.140696425426878 3.05208694084436 0.00227256267792786 0.0363261112235671 5.98549523606804
chr3_195603351_195604057 20.27469061814 -1.13149700116397 0.35835515477136 -3.15747376896503 0.00159142553890855 0.0363614659929507 4.1856268371571
chr11_67913552_67914118 17.8881870877934 -1.23571528349878 0.366824948558721 -3.36867840738201 0.000755294982880014 0.0363909663848443 1.98404309212961
chr16_72698183_72699339 40.9641870305485 0.79021983251431 0.249178242307665 3.17130350224805 0.00151756498597728 0.0364655588718511 3.97653780172579
chr1_31229232_31230154 24.6542822346116 -0.995905309596726 0.318156690460287 -3.13023531944565 0.00174666322433302 0.0364711846890577 4.57310336377556
chr21_45177500_45178693 18.5362116279926 -1.19602981803908 0.377838341332922 -3.16545381238912 0.00154841242705339 0.0364711846890577 4.05324556093947
chr1_208362505_208362766 14.6613219742171 -1.41564693364515 0.429081145365445 -3.29925224852155 0.000969427572459602 0.0364866349316321 2.53548204302281
chr5_152068039_152069315 61.3261997282893 0.649120061331262 0.208867172807453 3.10781274341116 0.0018847744879463 0.0365191299018538 4.92301184571865
chr6_9574323_9574818 11.3256061556605 -1.7538710530256 0.498814572717772 -3.51607821613892 0.000437971937500523 0.0365389651327628 1.14286505828528
chr1_159915283_159916305 38.1815208449773 0.791371373827802 0.248658722696539 3.18256027878654 0.00145979125898976 0.0365759443934775 3.80212487314066
chr5_79950272_79951062 41.336075681648 0.749181049237085 0.236360553947029 3.16965346681741 0.00152620837542918 0.0365759443934775 3.97653780172579
chr1_152198102_152198608 17.7535653136744 1.26055959049083 0.382249277394266 3.29774224580323 0.00097465560108558 0.0365806128528048 2.53714108749651
chr1_33936018_33936599 27.9400532753683 0.946744414482052 0.302696377320407 3.12770315542929 0.00176178016948245 0.0366383394734983 4.57310336377556
chr3_13098648_13099637 15.6575284704656 -1.34370595901105 0.407537661952859 -3.29713320867625 0.000976771628029049 0.0366383394734983 2.53548204302281
chr9_37464675_37466731 128.487102805935 0.448142265549585 0.147225458558936 3.04391828652508 0.00233518558848028 0.0366383394734983 6.06136244800336
chr17_41363479_41364671 27.2306284644525 -1.01416207161372 0.32011933057747 -3.16807507308057 0.00153451889551053 0.0366628526803201 3.97653780172579
chr17_76879133_76880330 50.6793024908703 -0.724925285017234 0.229878226674066 -3.15351869337793 0.00161314896550168 0.0366628526803201 4.17901372314467
chr5_25362749_25363889 18.2920621178806 1.08082186280717 0.346094933786909 3.12290576166778 0.00179075075894136 0.0366628526803201 4.64151263845805
chr5_136531141_136531712 43.7813719499145 0.745627171509429 0.234427945062494 3.18062409884905 0.00146958181110467 0.0366949902092507 3.80212487314066
chr8_52308275_52309167 25.2530524051971 1.00244244251513 0.317952829085351 3.15280239964788 0.0016171123108074 0.0366984871898109 4.18162701614218
chr15_74492565_74493592 29.4361351598055 -0.950758451715539 0.301578118792594 -3.15261085758482 0.00161817365536289 0.0367140769459452 4.17901372314467
chr17_78120862_78121979 29.0043298828795 -0.954866454164064 0.302919361976714 -3.15221334130985 0.00162037836002627 0.0367140769459452 4.1856268372899
chr2_121954636_121955727 83.1641215712245 -0.558185651570765 0.183485723186793 -3.04212034525716 0.00234917952360991 0.0367243898443164 6.06136244800336
chr9_139947970_139949336 28.4325487798265 -0.914275127092176 0.294381412280596 -3.10575018989553 0.00189796984072064 0.0367243898443164 4.89603297841886
chr1_223926675_223927975 43.7601966805455 0.745330172166591 0.234406884654705 3.17964283883772 0.00147456675448242 0.0367250134176704 3.80212487314066
chr16_25268255_25269987 77.4020074423473 0.556464384222298 0.179309183974924 3.10337915708835 0.00191324351464285 0.0367630081246117 4.92301184571865
chr20_48232008_48232993 27.1128243814496 -0.95064808973672 0.304201501507153 -3.12506047809355 0.00177768507195093 0.0367630081246117 4.57310336377556
chr7_150490654_150491617 33.1630827794363 0.8722686126491 0.273714928752317 3.18677763257265 0.00143867337235387 0.0367630081246117 3.70337183587796
chr1_110976140_110976854 29.036793486201 -0.906173372988904 0.287647267325491 -3.15029369621479 0.00163106405843825 0.0368135949979197 4.1856268372899
chr20_49038681_49039431 39.1230333602102 -0.792643779951962 0.250410104779001 -3.16538256573755 0.00154879166945963 0.0368135949979197 3.97653780172579
chr5_154236758_154238401 131.68503721982 0.41927218689495 0.137727646453361 3.04421223836805 0.00233290494422622 0.0368135949979197 5.98549523606804
chr1_236045969_236047302 40.716317274083 -0.79219706103071 0.249309476134253 -3.17756498194281 0.00148517404106075 0.0368533502497392 3.80212487314066
chr13_84470183_84470768 11.2069772490994 1.71872430203721 0.491444892764728 3.49728795098095 0.00047001420564802 0.0368533502497392 1.20329194139155
chr3_15642564_15644006 85.4437904263893 0.550293206992116 0.177409539226878 3.10182422766106 0.001923321227369 0.0368533502497392 4.92301184571865
chr11_65254879_65255590 38.3552806552782 0.884190056984497 0.278316208108872 3.17692621278678 0.00148844900592292 0.0368744119885643 3.80512312704137
chr20_62675965_62676913 38.4112469490164 -0.821165968931853 0.260661093048273 -3.15032043842376 0.00163091475364707 0.0368744119885643 4.16862106423833
chr9_91198758_91199611 15.2030168562206 1.3657991437624 0.423424644627762 3.2256014407548 0.00125708278969909 0.0368906772303219 3.21032312158849
chr20_60776273_60776966 15.5307628107917 -1.32749251359632 0.411570854207932 -3.22542886607236 0.00125784089327503 0.0368972304635498 3.21032312158849
chr1_169078941_169079270 23.3048137105382 1.03829459732838 0.329791559328593 3.1483358744602 0.00164202903284334 0.0369630444603509 4.18162701614218
chr1_214125577_214126453 17.4267251755549 -1.24637694651634 0.37873199717212 -3.29092063998466 0.00099860080628421 0.0370335170342888 2.53714108749651
chr19_10735672_10737004 23.384946450055 -1.00447457122655 0.319205943310508 -3.14679156913269 0.00165072587772924 0.0370760355326101 4.18562683728989
chr8_142215448_142217917 65.8238939302892 -0.655426848195928 0.21581936693303 -3.03692322663198 0.00239006321402395 0.0370760355326101 6.06136244800336
chr10_58120583_58121768 37.2976103333463 0.81501712991375 0.259029614462617 3.14642451831072 0.00165279917023237 0.0371620458439421 4.17901372314467
chr6_91617303_91618452 23.8675881764734 0.989656368249073 0.31310079969431 3.1608235086442 0.00157323792698214 0.0371620458439421 3.97653780172579
chr1_8908603_8909411 26.0182148745119 -1.07687763731258 0.340719610716938 -3.16059775674967 0.00157445762023986 0.0371643633069803 3.97653780172579
chr19_18880079_18880599 13.7492505212653 -1.47395512119777 0.44686567638261 -3.29842992894304 0.000972271430975955 0.0371643633069803 2.4552908645588
chr8_53372678_53373224 30.8448253947438 -0.864965305944952 0.273688252190912 -3.16040348469759 0.00157550793099928 0.0371683784508356 3.97653780172579
chr4_183369149_183370716 45.9084636678803 0.715820253518885 0.22651957706402 3.16008118502082 0.00157725183218559 0.037193766060389 3.97653780172579
chr19_30179010_30179420 13.5666642416854 1.54807550284261 0.463606878785799 3.33919873427475 0.000840204315288433 0.0372930714513288 2.11177262594611
chr20_61855955_61856538 15.6927895138479 -1.38847743848054 0.421500432563248 -3.29413051853084 0.000987266445306802 0.0373202026188009 2.47854629202711
chr3_50163836_50165116 22.3076940031653 -1.04681981553646 0.336146032339092 -3.11418167946861 0.00184455871821006 0.0373985923009896 4.61913023642943
chr2_33823480_33825015 75.9377754081329 0.554352210169472 0.182828522746982 3.03208822037382 0.00242868211625941 0.0375093729175638 6.06136244800336
chr8_144300557_144301407 43.1037539118392 -0.799873348513119 0.252420115589468 -3.16881777288313 0.001530603272636 0.0376400150543375 3.80512312704137
chr12_104234242_104236128 102.686913090106 0.50231662998162 0.158531069657844 3.16856898187696 0.00153191390929991 0.0376404413897686 3.80512312704137
chr8_10593697_10594618 28.227356732749 -0.964912587062954 0.309783113448616 -3.1148004690159 0.00184069377616528 0.0376404413897686 4.57310336377556
chr8_18984841_18986257 36.3894947409804 -0.795123826286263 0.251974219321464 -3.15557610785514 0.00160181469481635 0.0376454883508311 3.97653780172579
chr20_46083845_46084543 10.4561205056847 -2.04485054916877 0.529437807908496 -3.86230548446625 0.000112321990143399 0.0376578987448135 0.278632181741763
chr2_73316465_73317335 50.5747632736085 0.735987725608182 0.233291873315387 3.15479367175899 0.00160611645930259 0.0377147606491212 3.97653780172579
chr2_46451897_46452460 33.7095605598239 -0.884210554302117 0.280336891205868 -3.15409987782445 0.00160993976950108 0.0377416785742803 3.97653780172579
chr3_128062247_128063177 21.5867413095336 -1.06621238856682 0.342811941404133 -3.11019617402969 0.00186963127408685 0.0377416785742803 4.61913023642943
chr3_197243343_197243928 24.2075513070226 -0.987284732977378 0.317154203796689 -3.11294859459052 0.00185228277414604 0.0377416785742803 4.57310336377556
chr7_106808166_106810574 173.291883234746 0.408630734275088 0.129032886544292 3.16687276568692 0.00154087719835873 0.0377416785742803 3.80512312704137
chr9_125693080_125694424 70.7763580396616 0.590528399040815 0.190189383535221 3.10494933031556 0.00190311623298417 0.0377416785742803 4.70110458766979
chr19_12983728_12984863 15.7491638197783 -1.29138503660825 0.393388466219632 -3.28272216269619 0.00102809939315515 0.0377515028206651 2.53548204302281
chr2_204553557_204553903 16.2401663047853 -1.27193537534598 0.387459475830842 -3.28275717768557 0.00102797171019808 0.0377515028206651 2.53548204302281
chr19_36572278_36573401 15.2912260523288 -1.39581368091763 0.424292370607371 -3.28974494384506 0.0010027823478864 0.0377897564796454 2.46879439729965
chr3_52517459_52518984 21.5134041911201 -1.08895385110208 0.350245148198225 -3.10911901764809 0.0018764611311977 0.0377897564796454 4.61913023642943
chr5_169191879_169192783 15.8790816442289 1.32228906893371 0.402170302163261 3.28788342108097 0.00100943629895203 0.0378699079134635 2.47854629202711
chr19_49188627_49189779 14.9040320456183 -1.40460114125149 0.427118958148761 -3.28854787279725 0.0010070565619666 0.0379139489801286 2.46879439729965
chr17_32198346_32199542 24.3058194912653 0.998569217163917 0.323143640371335 3.09017134304865 0.00200041057529993 0.0379596919543365 4.89603297841886
chr16_67571224_67572571 17.6021360601155 -1.16680347153066 0.365532369183383 -3.19206606555079 0.00141259019063683 0.0379828845192533 3.45232701566818
chr19_11128638_11130074 24.5423430403501 -0.993645806201341 0.319495954614005 -3.1100419014751 0.00187060805715981 0.0379828845192533 4.57310336377556
chr1_152741375_152742198 23.4629530195009 -1.10277906018654 0.351679468958446 -3.13575047031488 0.00171414983877752 0.0380005584863024 4.18562683728989
chr20_62458164_62458585 11.0515582472239 -1.99293132252796 0.547586715305155 -3.63948077414069 0.000273188332311083 0.0380314105880316 0.666253516014717
chr3_128135634_128136133 25.0064983139643 -1.02989758021713 0.328473335675122 -3.13540695198393 0.00171615860806412 0.0380336803593224 4.18162701614218
chr7_56118840_56119966 86.1186772854011 0.514780160548739 0.170180782613331 3.02490182877097 0.00248713842617365 0.0380336803593224 6.06136244800336
chr12_9066512_9068211 43.6331481471413 0.811171220512936 0.256455020541847 3.16301556038586 0.00156143985496203 0.0380428838272214 3.80212487314066
chr2_105953587_105954743 30.6109697252706 0.909073763227605 0.289968530544495 3.13507731863375 0.00171808821831607 0.0380683987954811 4.17901372314467
chr5_137514009_137515136 87.2803938717718 0.5212120583275 0.172155920962984 3.02755813109425 0.00246538290808159 0.0381078343203848 5.98549523606804
chr5_180618173_180619309 78.1052858539884 0.552339581831513 0.17818149029627 3.09987070437628 0.00193605136657089 0.0381078343203848 4.70110458766979
chr10_82378692_82379454 36.0590638877484 0.84061362301675 0.265244005326901 3.16920875169538 0.00152854567409379 0.0381706632480632 3.70337183587796
chr3_5064930_5065384 32.0193892068353 0.855123288867791 0.272890041835366 3.13358187465003 0.00172686734450867 0.0381990435648376 4.17901372314467
chr1_203168831_203169731 31.3376041621386 -0.854977683343446 0.27165466465219 -3.14729616161058 0.00164787958507171 0.0382439938434145 3.97653780172579
chr11_19265579_19266602 22.9394391162041 0.991731725126403 0.316579694178037 3.13264477591123 0.00173238966455202 0.0382439938434145 4.18162701614218
chr13_30682732_30683554 23.9939276801761 -0.971593054122075 0.310174463077872 -3.13240827268925 0.00173378594138147 0.0382439938434145 4.18562683728989
chr6_31648257_31649387 20.6200881303814 -1.10091652552865 0.351462991511021 -3.13238250433011 0.00173393813611477 0.0382439938434145 4.1856268371571
chr4_120930641_120931433 19.3966032914478 1.10771459603215 0.353641823824738 3.1323065356125 0.00173438689892137 0.03826155835931 4.18162701614218
chr10_134874008_134875102 18.9204442987046 -1.34446608439717 0.427274999457461 -3.1466060174462 0.00165177367014412 0.03830244907269 3.97653780172579
chr7_492118_493406 22.3718697120243 -1.05488284199912 0.336905440476178 -3.13109470867601 0.00174155986435133 0.0383878215159395 4.18162701614218
chr1_35220246_35221392 83.1385780253043 0.526579768882037 0.174143248500342 3.02383108973073 0.00249595750283362 0.038388093285627 5.98549523606804
chr16_66961880_66962953 34.9932555389785 -0.857006685813901 0.256493858034475 -3.34123667670324 0.000834060909915801 0.038388093285627 2.00084961859523
chr17_79917277_79918029 12.7439761527182 -1.49340174865408 0.451277687156513 -3.30927451357935 0.000935380763436341 0.038388093285627 2.24310907717343
chr17_7944014_7945151 27.616268686193 -0.938861501988093 0.298513233365456 -3.14512523080908 0.00166015748408161 0.0384168900938918 3.97653780172579
